matsim_stop_facility_id,official_stop_id,official_stop_name,in_gtfs,in_gmb_json,matsim_route_occurrence_count,candidate_count,candidate_cardinality,mapping_status,mapping_quality,matching_method,evidence,unresolved_reason
pt_gmb_20001757_9735454c4f__855bae6eae_014,20001757,"Fung Shue Wo Road, outside Greenview Villa",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001757_9735454c4f__de15ac7be1_013,20001757,"Fung Shue Wo Road, outside Greenview Villa",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001759_a4cd565953__5ff0febb22_001,20001759,"Fung Shue Wo Road, opposite Greenview Villa",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001759_a4cd565953__8de67f7c93_004,20001759,"Fung Shue Wo Road, opposite Greenview Villa",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001759_a4cd565953__ecd7869ae1_001,20001759,"Fung Shue Wo Road, opposite Greenview Villa",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001760_9fe9e4d87f__5ff0febb22_002,20001760,"Fung Shue Wo Road, outside Tai Wong Ha Resite Village",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001760_9fe9e4d87f__ecd7869ae1_002,20001760,"Fung Shue Wo Road, outside Tai Wong Ha Resite Village",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001783_4cfda4881f__f848a530fd_005,20001783,"Lai King Hill Road, near Lai King Community Hall",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001792_6e3b407348__a09f1d001a_006,20001792,Mei Lai Road near Tong Nai Kan Junior Secondary College,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001801_8464394119__de15ac7be1_002,20001801,"Lai King Hill Road, outside Winifred Mary Cheung Morninghope School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__04aaf66180_003,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__0777b5f425_002,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__51dff23d8d_003,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__5d30cef6b8_001,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__7be735ddf3_002,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__9bcc4850b1_002,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__de15ac7be1_005,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001803_edabf962cb__f848a530fd_013,20001803,"Lai King Hill Road, outside Yat King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__04aaf66180_004,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__0777b5f425_003,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__51dff23d8d_004,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__7be735ddf3_003,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__de15ac7be1_006,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001804_edabf962cb__f848a530fd_014,20001804,"Lai King Hill Road, outside Wo King House",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001814_dd34011a27__04aaf66180_005,20001814,"LAI KING HILL ROAD, near Lingnam Dr. Chung Wing Kwong Memorial Secondary School, LAI KING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001814_dd34011a27__0777b5f425_004,20001814,"LAI KING HILL ROAD, near Lingnam Dr. Chung Wing Kwong Memorial Secondary School, LAI KING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001814_dd34011a27__0995a39ef2_001,20001814,"LAI KING HILL ROAD, near Lingnam Dr. Chung Wing Kwong Memorial Secondary School, LAI KING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001814_dd34011a27__51dff23d8d_005,20001814,"LAI KING HILL ROAD, near Lingnam Dr. Chung Wing Kwong Memorial Secondary School, LAI KING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001814_dd34011a27__7be735ddf3_004,20001814,"LAI KING HILL ROAD, near Lingnam Dr. Chung Wing Kwong Memorial Secondary School, LAI KING ESTATE",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001815_3cc05ec296__06768f365d_009,20001815,Kwai Fuk Road outside Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001815_3cc05ec296__0995a39ef2_002,20001815,Kwai Fuk Road outside Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001815_3cc05ec296__91a2296a0b_011,20001815,Kwai Fuk Road outside Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001816_340178bcd0__04aaf66180_007,20001816,"Kwai Fuk Road, opposite Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001816_340178bcd0__0995a39ef2_003,20001816,"Kwai Fuk Road, opposite Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001816_340178bcd0__51dff23d8d_007,20001816,"Kwai Fuk Road, opposite Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001816_340178bcd0__cccafb8d91_001,20001816,"Kwai Fuk Road, opposite Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001816_340178bcd0__d2646d71f2_001,20001816,"Kwai Fuk Road, opposite Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__50bd718e39_003,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__7b1368b449_003,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__a7f1df9bd0_003,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__b9f68b25c0_002,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__cccafb8d91_013,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__d2646d71f2_018,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001817_5a5905b6c7__fd74c85eb7_002,20001817,"Kwai Fuk Road, outside Kwai Shing Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001818_20aecad1a0__a7f1df9bd0_004,20001818,Kwai Fuk Road opposite to Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001818_20aecad1a0__b9f68b25c0_003,20001818,Kwai Fuk Road opposite to Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001818_20aecad1a0__fd74c85eb7_003,20001818,Kwai Fuk Road opposite to Kwai Hei Street Sitting-out Area,True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001819_3ce9d9f547__50bd718e39_005,20001819,"Kwai Fuk Road, outside Kwai Tsing Theatre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001819_3ce9d9f547__5ff0febb22_009,20001819,"Kwai Fuk Road, outside Kwai Tsing Theatre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001819_3ce9d9f547__7b1368b449_005,20001819,"Kwai Fuk Road, outside Kwai Tsing Theatre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001819_3ce9d9f547__a7f1df9bd0_005,20001819,"Kwai Fuk Road, outside Kwai Tsing Theatre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001819_3ce9d9f547__d2646d71f2_019,20001819,"Kwai Fuk Road, outside Kwai Tsing Theatre",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001837_208e51ff9c__5ff0febb22_013,20001837,"Lai King Hill Road, opposite Winifred Mary Cheung Morninghope School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001837_208e51ff9c__f848a530fd_006,20001837,"Lai King Hill Road, opposite Winifred Mary Cheung Morninghope School",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__0b3003dd82_011,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__1a9b7b6d14_012,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__1c6086221d_014,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__5660d1b999_006,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__ae8c379eaa_010,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__b0acb2fee6_003,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__dfa9b89870_003,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001848_563e91b516__e17f467bae_009,20001848,"Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001851_9b0e249448__06768f365d_002,20001851,"Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001851_9b0e249448__0aba254ee3_002,20001851,"Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001851_9b0e249448__0b3003dd82_013,20001851,"Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001851_9b0e249448__1a9b7b6d14_014,20001851,"Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
pt_gmb_20001851_9b0e249448__1c6086221d_016,20001851,"Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",True,True,1,1,one,exact,A,official_stop_id_encoded_in_matsim_facility_id,"{""facility_id_regex"":""^pt_gmb_(official_stop_id)_"",""gtfs_stop_id_exact"":true,""json_stop_id_exact"":true}",
