matsim_line_id,matsim_route_id,service_scope,operator_scope_status,route_franchise_scope_status,official_operator,official_operator_components_json,official_route_id,official_route_sequence,route_identifier_status,direction_status,stop_mapping_status,required_forward_pair_count,unique_candidate_pair_count,duplicate_pair_count,conflict_pair_count,missing_pair_count,forward_candidate_coverage,fare_readiness,mapping_status,mapping_quality,unresolved_reason
line_bus_1000441,bus_1000441_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000441,2,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000442,bus_1000442_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1000442,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000442,bus_1000442_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1000442,2,exact_official_route_id,exact,exact,21,21,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000443,bus_1000443_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000443,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000444,bus_1000444_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000444,1,exact_official_route_id,exact,exact,253,253,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000444,bus_1000444_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000444,2,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000445,bus_1000445_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000445,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000446,bus_1000446_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000446,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000447,bus_1000447_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000447,1,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000447,bus_1000447_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000447,2,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000448,bus_1000448_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000448,1,exact_official_route_id,exact,exact,136,135,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000448,bus_1000448_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000448,2,exact_official_route_id,exact,exact,153,152,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000450,bus_1000450_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000450,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000451,bus_1000451_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,NLB,"[""NLB""]",1000451,1,exact_official_route_id,exact,exact,15,15,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000452,bus_1000452_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,LWB,"[""LWB""]",1000452,1,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000453,bus_1000453_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000453,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000453,bus_1000453_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000453,2,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000454,bus_1000454_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000454,1,exact_official_route_id,exact,exact,300,297,0,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000454,bus_1000454_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000454,2,exact_official_route_id,exact,exact,381,354,24,3,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000455,bus_1000455_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000455,1,exact_official_route_id,exact,exact,465,461,0,4,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000455,bus_1000455_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000455,2,exact_official_route_id,exact,exact,528,524,0,4,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000456,bus_1000456_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000456,1,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000457,bus_1000457_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000457,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000458,bus_1000458_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000458,1,exact_official_route_id,exact,exact,595,595,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000459,bus_1000459_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000459,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000459,bus_1000459_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000459,2,exact_official_route_id,exact,exact,496,496,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000460,bus_1000460_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000460,1,exact_official_route_id,exact,exact,435,434,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000460,bus_1000460_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000460,2,exact_official_route_id,exact,exact,561,560,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000461,bus_1000461_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000461,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000462,bus_1000462_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000462,1,exact_official_route_id,exact,exact,406,406,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000463,bus_1000463_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000463,1,exact_official_route_id,exact,exact,465,465,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000466,bus_1000466_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000466,1,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000466,bus_1000466_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000466,2,exact_official_route_id,exact,exact,120,120,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000467,bus_1000467_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000467,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000467,bus_1000467_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000467,2,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000471,bus_1000471_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000471,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000472,bus_1000472_1,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000472,1,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000472,bus_1000472_2,other_bus_service,other_bus_operator,other_bus_service,LRTFeeder,"[""LRTFeeder""]",1000472,2,exact_official_route_id,exact,exact,435,435,0,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000473,bus_1000473_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000473,1,exact_official_route_id,exact,exact,45,30,0,15,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000473,bus_1000473_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000473,2,exact_official_route_id,exact,exact,45,30,0,15,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000484,bus_1000484_1,other_bus_service,other_bus_operator,other_bus_service,DB,"[""DB""]",1000484,1,exact_official_route_id,exact,exact,216,203,13,0,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000485,bus_1000485_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000485,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000487,bus_1000487_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000487,1,exact_official_route_id,exact,exact,104,104,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000490,bus_1000490_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000490,1,exact_official_route_id,exact,exact,630,630,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000492,bus_1000492_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000492,1,exact_official_route_id,exact,exact,91,91,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000493,bus_1000493_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000493,1,exact_official_route_id,exact,exact,654,610,35,9,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000494,bus_1000494_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000494,1,exact_official_route_id,exact,exact,147,129,17,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000495,bus_1000495_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000495,1,exact_official_route_id,exact,exact,212,183,17,12,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000496,bus_1000496_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000496,1,exact_official_route_id,exact,exact,554,493,49,12,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000497,bus_1000497_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000497,1,exact_official_route_id,exact,exact,525,493,31,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000499,bus_1000499_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000499,1,exact_official_route_id,exact,exact,66,65,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000499,bus_1000499_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000499,2,exact_official_route_id,exact,exact,78,77,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000500,bus_1000500_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000500,1,exact_official_route_id,exact,exact,402,374,0,28,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000505,bus_1000505_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000505,1,exact_official_route_id,exact,exact,28,28,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000505,bus_1000505_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000505,2,exact_official_route_id,exact,exact,10,10,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000506,bus_1000506_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000506,1,exact_official_route_id,exact,exact,527,527,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000512,bus_1000512_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000512,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000513,bus_1000513_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000513,1,exact_official_route_id,exact,exact,210,210,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000514,bus_1000514_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000514,1,exact_official_route_id,exact,exact,231,231,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000519,bus_1000519_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000519,1,exact_official_route_id,exact,exact,300,300,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000519,bus_1000519_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000519,2,exact_official_route_id,exact,exact,276,276,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000522,bus_1000522_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000522,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000522,bus_1000522_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000522,2,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000523,bus_1000523_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000523,1,exact_official_route_id,exact,exact,90,90,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000524,bus_1000524_1,other_bus_service,other_bus_operator,other_bus_service,PI,"[""PI""]",1000524,1,exact_official_route_id,exact,exact,30,25,0,5,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000525,bus_1000525_1,other_bus_service,other_bus_operator,other_bus_service,PI,"[""PI""]",1000525,1,exact_official_route_id,exact,exact,59,54,0,5,0,1.0,other_bus_service_not_in_franchised_core,exact,A,other_bus_service_not_in_franchised_core
line_bus_1000527,bus_1000527_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000527,1,exact_official_route_id,exact,exact,561,561,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000529,bus_1000529_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000529,1,exact_official_route_id,exact,exact,153,153,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000529,bus_1000529_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000529,2,exact_official_route_id,exact,exact,136,136,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000530,bus_1000530_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000530,1,exact_official_route_id,exact,exact,21,21,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000530,bus_1000530_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000530,2,exact_official_route_id,exact,exact,36,36,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000532,bus_1000532_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000532,1,exact_official_route_id,exact,exact,171,171,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000533,bus_1000533_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000533,1,exact_official_route_id,exact,exact,276,275,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000533,bus_1000533_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000533,2,exact_official_route_id,exact,exact,276,275,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000534,bus_1000534_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,KMB,"[""KMB""]",1000534,1,exact_official_route_id,exact,exact,190,190,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000535,bus_1000535_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000535,1,exact_official_route_id,exact,exact,378,378,0,0,0,1.0,ready_all_pairs_unique,exact,A,
line_bus_1000536,bus_1000536_1,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000536,1,exact_official_route_id,exact,exact,231,230,0,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
line_bus_1000536,bus_1000536_2,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,CTB,"[""CTB""]",1000536,2,exact_official_route_id,exact,exact,254,232,21,1,0,1.0,partial_conflicting_amounts,exact,A,partial_conflicting_amounts
